role,lifecycle:transition,event,completeTime,case:REG_DATE,case,case:AMOUNT_REQ
10629,COMPLETE,O_SENT_BACK,2011-11-07 13:50:07,2011-11-07 13:34:24.462000+01:00,182780,5000
10629,COMPLETE,O_ACCEPTED,2011-11-07 13:55:06,2011-11-07 13:34:24.462000+01:00,182780,5000
11119,COMPLETE,O_SELECTED,2011-11-07 19:41:26,2011-11-07 13:44:07.591000+01:00,182789,15000
11119,COMPLETE,O_CREATED,2011-11-07 19:41:27,2011-11-07 13:44:07.591000+01:00,182789,15000
11119,COMPLETE,O_SENT,2011-11-07 19:41:27,2011-11-07 13:44:07.591000+01:00,182789,15000
11049,COMPLETE,O_SENT_BACK,2011-11-22 11:13:39,2011-11-07 13:44:07.591000+01:00,182789,15000
10138,COMPLETE,O_ACCEPTED,2011-11-24 15:58:14,2011-11-07 13:44:07.591000+01:00,182789,15000
10910,COMPLETE,O_SELECTED,2011-11-15 11:47:43,2011-11-07 14:16:12.253000+01:00,182807,7000
10910,COMPLETE,O_CREATED,2011-11-15 11:47:45,2011-11-07 14:16:12.253000+01:00,182807,7000
10910,COMPLETE,O_SENT,2011-11-15 11:47:45,2011-11-07 14:16:12.253000+01:00,182807,7000
10861,COMPLETE,O_CANCELLED,2011-11-28 15:37:14,2011-11-07 14:16:12.253000+01:00,182807,7000
11181,COMPLETE,O_SELECTED,2011-11-07 20:12:31,2011-11-07 14:16:43.451000+01:00,182810,7000
11181,COMPLETE,O_CREATED,2011-11-07 20:12:32,2011-11-07 14:16:43.451000+01:00,182810,7000
11181,COMPLETE,O_SENT,2011-11-07 20:12:32,2011-11-07 14:16:43.451000+01:00,182810,7000
10881,COMPLETE,O_DECLINED,2011-11-09 09:29:08,2011-11-07 14:16:43.451000+01:00,182810,7000
10982,COMPLETE,O_SELECTED,2011-11-07 14:39:47,2011-11-07 14:34:54.499000+01:00,182825,10000
10982,COMPLETE,O_CREATED,2011-11-07 14:39:48,2011-11-07 14:34:54.499000+01:00,182825,10000
10982,COMPLETE,O_SENT,2011-11-07 14:39:48,2011-11-07 14:34:54.499000+01:00,182825,10000
10789,COMPLETE,O_SENT_BACK,2011-11-11 10:58:02,2011-11-07 14:34:54.499000+01:00,182825,10000
10138,COMPLETE,O_ACCEPTED,2011-11-16 14:48:21,2011-11-07 14:34:54.499000+01:00,182825,10000
11169,COMPLETE,O_SELECTED,2011-11-07 14:44:58,2011-11-07 14:35:49.151000+01:00,182828,13000
11169,COMPLETE,O_CREATED,2011-11-07 14:44:59,2011-11-07 14:35:49.151000+01:00,182828,13000
11169,COMPLETE,O_SENT,2011-11-07 14:44:59,2011-11-07 14:35:49.151000+01:00,182828,13000
10861,COMPLETE,O_CANCELLED,2011-11-22 13:06:30,2011-11-07 14:35:49.151000+01:00,182828,13000
10861,COMPLETE,O_SELECTED,2011-11-22 13:06:30,2011-11-07 14:35:49.151000+01:00,182828,13000
10861,COMPLETE,O_CREATED,2011-11-22 13:06:32,2011-11-07 14:35:49.151000+01:00,182828,13000
10861,COMPLETE,O_SENT,2011-11-22 13:06:32,2011-11-07 14:35:49.151000+01:00,182828,13000
11259,COMPLETE,O_SENT_BACK,2011-12-15 10:49:03,2011-11-07 14:35:49.151000+01:00,182828,13000
10972,COMPLETE,O_ACCEPTED,2012-01-02 14:32:13,2011-11-07 14:35:49.151000+01:00,182828,13000
11200,COMPLETE,O_SELECTED,2011-11-07 19:25:53,2011-11-07 14:54:12.431000+01:00,182831,10000
11200,COMPLETE,O_CREATED,2011-11-07 19:25:54,2011-11-07 14:54:12.431000+01:00,182831,10000
11200,COMPLETE,O_SENT,2011-11-07 19:25:54,2011-11-07 14:54:12.431000+01:00,182831,10000
11029,COMPLETE,O_SENT_BACK,2011-11-16 10:12:26,2011-11-07 14:54:12.431000+01:00,182831,10000
11189,COMPLETE,O_CANCELLED,2011-11-17 14:46:07,2011-11-07 14:54:12.431000+01:00,182831,10000
11002,COMPLETE,O_SELECTED,2011-11-07 15:51:35,2011-11-07 14:55:50.252000+01:00,182834,10000
11002,COMPLETE,O_CREATED,2011-11-07 15:51:36,2011-11-07 14:55:50.252000+01:00,182834,10000
11002,COMPLETE,O_SENT,2011-11-07 15:51:36,2011-11-07 14:55:50.252000+01:00,182834,10000
10932,COMPLETE,O_SELECTED,2011-11-14 12:26:32,2011-11-07 14:55:50.252000+01:00,182834,10000
10932,COMPLETE,O_CANCELLED,2011-11-14 12:26:32,2011-11-07 14:55:50.252000+01:00,182834,10000
10932,COMPLETE,O_CREATED,2011-11-14 12:26:33,2011-11-07 14:55:50.252000+01:00,182834,10000
10932,COMPLETE,O_SENT,2011-11-14 12:26:33,2011-11-07 14:55:50.252000+01:00,182834,10000
11049,COMPLETE,O_SENT_BACK,2011-11-22 10:58:07,2011-11-07 14:55:50.252000+01:00,182834,10000
10629,COMPLETE,O_ACCEPTED,2011-11-24 11:56:04,2011-11-07 14:55:50.252000+01:00,182834,10000
11202,COMPLETE,O_SELECTED,2011-11-07 16:32:12,2011-11-07 15:52:39.168000+01:00,182843,20000
11202,COMPLETE,O_CREATED,2011-11-07 16:32:13,2011-11-07 15:52:39.168000+01:00,182843,20000
11202,COMPLETE,O_SENT,2011-11-07 16:32:13,2011-11-07 15:52:39.168000+01:00,182843,20000
10909,COMPLETE,O_SELECTED,2011-11-18 20:31:54,2011-11-07 15:52:39.168000+01:00,182843,20000
10909,COMPLETE,O_CANCELLED,2011-11-18 20:31:54,2011-11-07 15:52:39.168000+01:00,182843,20000
10909,COMPLETE,O_CREATED,2011-11-18 20:31:55,2011-11-07 15:52:39.168000+01:00,182843,20000
10909,COMPLETE,O_SENT,2011-11-18 20:31:55,2011-11-07 15:52:39.168000+01:00,182843,20000
112,COMPLETE,O_CANCELLED,2011-12-19 09:15:26,2011-11-07 15:52:39.168000+01:00,182843,20000
10880,COMPLETE,O_SELECTED,2011-11-11 11:31:31,2011-11-07 16:02:45.387000+01:00,182849,5000
10880,COMPLETE,O_CREATED,2011-11-11 11:31:32,2011-11-07 16:02:45.387000+01:00,182849,5000
10880,COMPLETE,O_SENT,2011-11-11 11:31:32,2011-11-07 16:02:45.387000+01:00,182849,5000
11259,COMPLETE,O_SENT_BACK,2011-11-16 11:42:52,2011-11-07 16:02:45.387000+01:00,182849,5000
10972,COMPLETE,O_DECLINED,2011-11-17 13:15:10,2011-11-07 16:02:45.387000+01:00,182849,5000
11119,COMPLETE,O_SELECTED,2011-11-07 20:09:44,2011-11-07 16:29:28.947000+01:00,182864,30000
11119,COMPLETE,O_CREATED,2011-11-07 20:09:46,2011-11-07 16:29:28.947000+01:00,182864,30000
11119,COMPLETE,O_SENT,2011-11-07 20:09:46,2011-11-07 16:29:28.947000+01:00,182864,30000
112,COMPLETE,O_CANCELLED,2011-12-08 09:15:26,2011-11-07 16:29:28.947000+01:00,182864,30000
10859,COMPLETE,O_SELECTED,2011-11-08 10:13:10,2011-11-07 16:56:01.654000+01:00,182873,10000
10859,COMPLETE,O_CREATED,2011-11-08 10:13:11,2011-11-07 16:56:01.654000+01:00,182873,10000
10859,COMPLETE,O_SENT,2011-11-08 10:13:11,2011-11-07 16:56:01.654000+01:00,182873,10000
112,COMPLETE,O_CANCELLED,2011-12-09 09:15:24,2011-11-07 16:56:01.654000+01:00,182873,10000
10859,COMPLETE,O_SELECTED,2011-11-08 14:18:28,2011-11-07 17:18:21.009000+01:00,182879,5500
10859,COMPLETE,O_CREATED,2011-11-08 14:18:29,2011-11-07 17:18:21.009000+01:00,182879,5500
10859,COMPLETE,O_SENT,2011-11-08 14:18:29,2011-11-07 17:18:21.009000+01:00,182879,5500
11029,COMPLETE,O_SENT_BACK,2011-11-17 12:04:37,2011-11-07 17:18:21.009000+01:00,182879,5500
10809,COMPLETE,O_ACCEPTED,2011-11-21 12:50:58,2011-11-07 17:18:21.009000+01:00,182879,5500
11169,COMPLETE,O_SELECTED,2011-11-07 19:36:38,2011-11-07 17:22:03.553000+01:00,182882,20000
11169,COMPLETE,O_CREATED,2011-11-07 19:36:39,2011-11-07 17:22:03.553000+01:00,182882,20000
11169,COMPLETE,O_SENT,2011-11-07 19:36:39,2011-11-07 17:22:03.553000+01:00,182882,20000
11179,COMPLETE,O_CANCELLED,2011-12-06 19:52:29,2011-11-07 17:22:03.553000+01:00,182882,20000
11122,COMPLETE,O_SELECTED,2011-11-07 18:08:09,2011-11-07 17:44:25.558000+01:00,182894,15000
11122,COMPLETE,O_CREATED,2011-11-07 18:08:10,2011-11-07 17:44:25.558000+01:00,182894,15000
11122,COMPLETE,O_SENT,2011-11-07 18:08:10,2011-11-07 17:44:25.558000+01:00,182894,15000
10982,COMPLETE,O_SELECTED,2011-11-08 19:32:07,2011-11-07 17:44:25.558000+01:00,182894,15000
10982,COMPLETE,O_CANCELLED,2011-11-08 19:32:07,2011-11-07 17:44:25.558000+01:00,182894,15000
10982,COMPLETE,O_CREATED,2011-11-08 19:32:08,2011-11-07 17:44:25.558000+01:00,182894,15000
10982,COMPLETE,O_SENT,2011-11-08 19:32:08,2011-11-07 17:44:25.558000+01:00,182894,15000
11029,COMPLETE,O_SENT_BACK,2011-11-14 10:16:48,2011-11-07 17:44:25.558000+01:00,182894,15000
10138,COMPLETE,O_SELECTED,2011-11-16 10:48:06,2011-11-07 17:44:25.558000+01:00,182894,15000
10138,COMPLETE,O_CANCELLED,2011-11-16 10:48:06,2011-11-07 17:44:25.558000+01:00,182894,15000
10138,COMPLETE,O_CREATED,2011-11-16 10:48:07,2011-11-07 17:44:25.558000+01:00,182894,15000
10138,COMPLETE,O_SENT,2011-11-16 10:48:07,2011-11-07 17:44:25.558000+01:00,182894,15000
10138,COMPLETE,O_ACCEPTED,2011-11-16 10:49:27,2011-11-07 17:44:25.558000+01:00,182894,15000
11189,COMPLETE,O_SELECTED,2011-11-08 11:28:46,2011-11-07 18:14:09.722000+01:00,182897,10000
11189,COMPLETE,O_CREATED,2011-11-08 11:28:48,2011-11-07 18:14:09.722000+01:00,182897,10000
11189,COMPLETE,O_SENT,2011-11-08 11:28:48,2011-11-07 18:14:09.722000+01:00,182897,10000
11189,COMPLETE,O_CANCELLED,2011-11-08 11:32:36,2011-11-07 18:14:09.722000+01:00,182897,10000
11189,COMPLETE,O_SELECTED,2011-11-08 11:32:36,2011-11-07 18:14:09.722000+01:00,182897,10000
11189,COMPLETE,O_CREATED,2011-11-08 11:32:37,2011-11-07 18:14:09.722000+01:00,182897,10000
11189,COMPLETE,O_SENT,2011-11-08 11:32:37,2011-11-07 18:14:09.722000+01:00,182897,10000
11049,COMPLETE,O_SENT_BACK,2011-11-17 11:36:05,2011-11-07 18:14:09.722000+01:00,182897,10000
10809,COMPLETE,O_ACCEPTED,2011-11-21 15:42:09,2011-11-07 18:14:09.722000+01:00,182897,10000
10881,COMPLETE,O_SELECTED,2011-11-07 18:26:51,2011-11-07 18:22:55.413000+01:00,182903,10000
10881,COMPLETE,O_CREATED,2011-11-07 18:26:52,2011-11-07 18:22:55.413000+01:00,182903,10000
10881,COMPLETE,O_SENT,2011-11-07 18:26:52,2011-11-07 18:22:55.413000+01:00,182903,10000
10881,COMPLETE,O_SELECTED,2011-11-07 18:27:28,2011-11-07 18:22:55.413000+01:00,182903,10000
10881,COMPLETE,O_CANCELLED,2011-11-07 18:27:28,2011-11-07 18:22:55.413000+01:00,182903,10000
10881,COMPLETE,O_CREATED,2011-11-07 18:27:29,2011-11-07 18:22:55.413000+01:00,182903,10000
10881,COMPLETE,O_SENT,2011-11-07 18:27:29,2011-11-07 18:22:55.413000+01:00,182903,10000
11049,COMPLETE,O_SENT_BACK,2011-11-17 09:34:34,2011-11-07 18:22:55.413000+01:00,182903,10000
10972,COMPLETE,O_CANCELLED,2011-11-22 12:30:14,2011-11-07 18:22:55.413000+01:00,182903,10000
10972,COMPLETE,O_SELECTED,2011-11-22 12:30:14,2011-11-07 18:22:55.413000+01:00,182903,10000
10972,COMPLETE,O_CREATED,2011-11-22 12:30:16,2011-11-07 18:22:55.413000+01:00,182903,10000
10972,COMPLETE,O_SENT,2011-11-22 12:30:16,2011-11-07 18:22:55.413000+01:00,182903,10000
10972,COMPLETE,O_ACCEPTED,2011-11-22 12:31:17,2011-11-07 18:22:55.413000+01:00,182903,10000
11122,COMPLETE,O_SELECTED,2011-11-07 18:38:35,2011-11-07 18:29:44.208000+01:00,182906,7000
11122,COMPLETE,O_CREATED,2011-11-07 18:38:36,2011-11-07 18:29:44.208000+01:00,182906,7000
11122,COMPLETE,O_SENT,2011-11-07 18:38:36,2011-11-07 18:29:44.208000+01:00,182906,7000
11259,COMPLETE,O_SENT_BACK,2011-11-14 12:15:52,2011-11-07 18:29:44.208000+01:00,182906,7000
10972,COMPLETE,O_ACCEPTED,2011-11-15 16:05:47,2011-11-07 18:29:44.208000+01:00,182906,7000
11203,COMPLETE,O_SELECTED,2011-11-14 21:02:42,2011-11-07 18:53:38.751000+01:00,182912,8000
11203,COMPLETE,O_CREATED,2011-11-14 21:02:43,2011-11-07 18:53:38.751000+01:00,182912,8000
11203,COMPLETE,O_SENT,2011-11-14 21:02:43,2011-11-07 18:53:38.751000+01:00,182912,8000
112,COMPLETE,O_CANCELLED,2011-12-15 09:15:42,2011-11-07 18:53:38.751000+01:00,182912,8000
11200,COMPLETE,O_SELECTED,2011-11-07 20:52:18,2011-11-07 19:32:19.608000+01:00,182921,40000
11200,COMPLETE,O_CREATED,2011-11-07 20:52:20,2011-11-07 19:32:19.608000+01:00,182921,40000
11200,COMPLETE,O_SENT,2011-11-07 20:52:21,2011-11-07 19:32:19.608000+01:00,182921,40000
11200,COMPLETE,O_CANCELLED,2011-11-22 13:15:38,2011-11-07 19:32:19.608000+01:00,182921,40000
11169,COMPLETE,O_SELECTED,2011-11-07 20:31:40,2011-11-07 19:34:13.796000+01:00,182927,10000
11169,COMPLETE,O_CREATED,2011-11-07 20:31:41,2011-11-07 19:34:13.796000+01:00,182927,10000
11169,COMPLETE,O_SENT,2011-11-07 20:31:41,2011-11-07 19:34:13.796000+01:00,182927,10000
11169,COMPLETE,O_SELECTED,2011-11-07 20:33:25,2011-11-07 19:34:13.796000+01:00,182927,10000
11169,COMPLETE,O_CANCELLED,2011-11-07 20:33:25,2011-11-07 19:34:13.796000+01:00,182927,10000
11169,COMPLETE,O_CREATED,2011-11-07 20:33:26,2011-11-07 19:34:13.796000+01:00,182927,10000
11169,COMPLETE,O_SENT,2011-11-07 20:33:26,2011-11-07 19:34:13.796000+01:00,182927,10000
11049,COMPLETE,O_SENT_BACK,2011-11-28 09:45:25,2011-11-07 19:34:13.796000+01:00,182927,10000
10609,COMPLETE,O_CANCELLED,2011-11-30 11:19:03,2011-11-07 19:34:13.796000+01:00,182927,10000
10609,COMPLETE,O_SELECTED,2011-11-30 11:19:03,2011-11-07 19:34:13.796000+01:00,182927,10000
10609,COMPLETE,O_CREATED,2011-11-30 11:19:06,2011-11-07 19:34:13.796000+01:00,182927,10000
10609,COMPLETE,O_SENT,2011-11-30 11:19:06,2011-11-07 19:34:13.796000+01:00,182927,10000
10609,COMPLETE,O_ACCEPTED,2011-11-30 11:20:39,2011-11-07 19:34:13.796000+01:00,182927,10000
11189,COMPLETE,O_SELECTED,2011-11-08 09:34:35,2011-11-07 20:20:48.004000+01:00,182936,15000
11189,COMPLETE,O_CREATED,2011-11-08 09:34:37,2011-11-07 20:20:48.004000+01:00,182936,15000
11189,COMPLETE,O_SENT,2011-11-08 09:34:37,2011-11-07 20:20:48.004000+01:00,182936,15000
10859,COMPLETE,O_CANCELLED,2011-12-06 16:34:06,2011-11-07 20:20:48.004000+01:00,182936,15000
10859,COMPLETE,O_SELECTED,2011-12-06 16:34:06,2011-11-07 20:20:48.004000+01:00,182936,15000
10859,COMPLETE,O_CREATED,2011-12-06 16:34:09,2011-11-07 20:20:48.004000+01:00,182936,15000
10859,COMPLETE,O_SENT,2011-12-06 16:34:09,2011-11-07 20:20:48.004000+01:00,182936,15000
112,COMPLETE,O_CANCELLED,2012-01-06 09:15:19,2011-11-07 20:20:48.004000+01:00,182936,15000
11169,COMPLETE,O_SELECTED,2011-11-07 21:05:31,2011-11-07 20:21:52.123000+01:00,182939,17500
11169,COMPLETE,O_CREATED,2011-11-07 21:05:33,2011-11-07 20:21:52.123000+01:00,182939,17500
11169,COMPLETE,O_SENT,2011-11-07 21:05:33,2011-11-07 20:21:52.123000+01:00,182939,17500
10859,COMPLETE,O_SELECTED,2011-12-06 10:55:25,2011-11-07 20:21:52.123000+01:00,182939,17500
10859,COMPLETE,O_CANCELLED,2011-12-06 10:55:25,2011-11-07 20:21:52.123000+01:00,182939,17500
10859,COMPLETE,O_CREATED,2011-12-06 10:55:27,2011-11-07 20:21:52.123000+01:00,182939,17500
10859,COMPLETE,O_SENT,2011-12-06 10:55:27,2011-11-07 20:21:52.123000+01:00,182939,17500
112,COMPLETE,O_CANCELLED,2012-01-06 09:15:07,2011-11-07 20:21:52.123000+01:00,182939,17500
11119,COMPLETE,O_SELECTED,2011-11-07 20:41:18,2011-11-07 20:28:50.328000+01:00,182942,7000
11119,COMPLETE,O_CREATED,2011-11-07 20:41:19,2011-11-07 20:28:50.328000+01:00,182942,7000
11119,COMPLETE,O_SENT,2011-11-07 20:41:19,2011-11-07 20:28:50.328000+01:00,182942,7000
11049,COMPLETE,O_SENT_BACK,2011-11-22 11:36:10,2011-11-07 20:28:50.328000+01:00,182942,7000
10809,COMPLETE,O_ACCEPTED,2011-11-24 12:27:01,2011-11-07 20:28:50.328000+01:00,182942,7000
11169,COMPLETE,O_SELECTED,2011-11-07 20:51:28,2011-11-07 20:29:56.506000+01:00,182945,5000
11169,COMPLETE,O_CREATED,2011-11-07 20:51:29,2011-11-07 20:29:56.506000+01:00,182945,5000
11169,COMPLETE,O_SENT,2011-11-07 20:51:29,2011-11-07 20:29:56.506000+01:00,182945,5000
10861,COMPLETE,O_CANCELLED,2011-11-24 20:22:33,2011-11-07 20:29:56.506000+01:00,182945,5000
10982,COMPLETE,O_SELECTED,2011-11-08 12:13:20,2011-11-07 20:58:15.989000+01:00,182951,4000
10982,COMPLETE,O_CREATED,2011-11-08 12:13:23,2011-11-07 20:58:15.989000+01:00,182951,4000
10982,COMPLETE,O_SENT,2011-11-08 12:13:23,2011-11-07 20:58:15.989000+01:00,182951,4000
10861,COMPLETE,O_CANCELLED,2011-11-28 15:48:30,2011-11-07 20:58:15.989000+01:00,182951,4000
11189,COMPLETE,O_SELECTED,2011-11-08 10:18:14,2011-11-07 21:16:42.528000+01:00,182960,11000
11189,COMPLETE,O_CREATED,2011-11-08 10:18:15,2011-11-07 21:16:42.528000+01:00,182960,11000
11189,COMPLETE,O_SENT,2011-11-08 10:18:15,2011-11-07 21:16:42.528000+01:00,182960,11000
11259,COMPLETE,O_SENT_BACK,2011-11-14 12:11:21,2011-11-07 21:16:42.528000+01:00,182960,11000
10138,COMPLETE,O_ACCEPTED,2011-11-15 12:40:12,2011-11-07 21:16:42.528000+01:00,182960,11000
10859,COMPLETE,O_SELECTED,2011-11-08 10:30:42,2011-11-07 21:26:56.848000+01:00,182963,12000
10859,COMPLETE,O_CREATED,2011-11-08 10:30:43,2011-11-07 21:26:56.848000+01:00,182963,12000
10859,COMPLETE,O_SENT,2011-11-08 10:30:43,2011-11-07 21:26:56.848000+01:00,182963,12000
11259,COMPLETE,O_SENT_BACK,2011-11-22 12:28:49,2011-11-07 21:26:56.848000+01:00,182963,12000
10138,COMPLETE,O_ACCEPTED,2011-11-25 08:32:31,2011-11-07 21:26:56.848000+01:00,182963,12000
11181,COMPLETE,O_SELECTED,2011-11-08 18:40:12,2011-11-07 21:35:59.877000+01:00,182969,10000
11181,COMPLETE,O_CREATED,2011-11-08 18:40:13,2011-11-07 21:35:59.877000+01:00,182969,10000
11181,COMPLETE,O_SENT,2011-11-08 18:40:13,2011-11-07 21:35:59.877000+01:00,182969,10000
11169,COMPLETE,O_CANCELLED,2011-11-25 16:52:40,2011-11-07 21:35:59.877000+01:00,182969,10000
11122,COMPLETE,O_SELECTED,2011-11-08 19:04:28,2011-11-07 21:50:04.593000+01:00,182972,13500
11122,COMPLETE,O_CREATED,2011-11-08 19:04:29,2011-11-07 21:50:04.593000+01:00,182972,13500
11122,COMPLETE,O_SENT,2011-11-08 19:04:29,2011-11-07 21:50:04.593000+01:00,182972,13500
11259,COMPLETE,O_SENT_BACK,2011-11-29 11:27:05,2011-11-07 21:50:04.593000+01:00,182972,13500
10972,COMPLETE,O_DECLINED,2011-12-01 11:04:52,2011-11-07 21:50:04.593000+01:00,182972,13500
11169,COMPLETE,O_SELECTED,2011-11-08 10:37:24,2011-11-07 22:36:18.221000+01:00,182993,20000
11169,COMPLETE,O_CREATED,2011-11-08 10:37:26,2011-11-07 22:36:18.221000+01:00,182993,20000
11169,COMPLETE,O_SENT,2011-11-08 10:37:26,2011-11-07 22:36:18.221000+01:00,182993,20000
11181,COMPLETE,O_CANCELLED,2011-12-06 18:11:08,2011-11-07 22:36:18.221000+01:00,182993,20000
11119,COMPLETE,O_SELECTED,2011-11-09 19:39:33,2011-11-08 00:11:42.036000+01:00,183005,27000
11119,COMPLETE,O_CREATED,2011-11-09 19:39:34,2011-11-08 00:11:42.036000+01:00,183005,27000
11119,COMPLETE,O_SENT,2011-11-09 19:39:34,2011-11-08 00:11:42.036000+01:00,183005,27000
11259,COMPLETE,O_SENT_BACK,2011-12-09 10:17:50,2011-11-08 00:11:42.036000+01:00,183005,27000
10972,COMPLETE,O_ACCEPTED,2012-01-04 13:55:04,2011-11-08 00:11:42.036000+01:00,183005,27000
11189,COMPLETE,O_SELECTED,2011-11-08 09:47:30,2011-11-08 09:07:09.853000+01:00,183022,10000
11189,COMPLETE,O_CREATED,2011-11-08 09:47:31,2011-11-08 09:07:09.853000+01:00,183022,10000
11189,COMPLETE,O_SENT,2011-11-08 09:47:31,2011-11-08 09:07:09.853000+01:00,183022,10000
11029,COMPLETE,O_SENT_BACK,2011-11-18 13:30:48,2011-11-08 09:07:09.853000+01:00,183022,10000
10972,COMPLETE,O_DECLINED,2011-11-28 13:36:31,2011-11-08 09:07:09.853000+01:00,183022,10000
10982,COMPLETE,O_SELECTED,2011-11-08 13:10:53,2011-11-08 10:58:06.364000+01:00,183031,34000
10982,COMPLETE,O_CREATED,2011-11-08 13:10:54,2011-11-08 10:58:06.364000+01:00,183031,34000
10982,COMPLETE,O_SENT,2011-11-08 13:10:54,2011-11-08 10:58:06.364000+01:00,183031,34000
10862,COMPLETE,O_DECLINED,2011-11-22 10:29:42,2011-11-08 10:58:06.364000+01:00,183031,34000
11189,COMPLETE,O_SELECTED,2011-11-08 12:31:35,2011-11-08 11:20:52.966000+01:00,183037,20000
11189,COMPLETE,O_CREATED,2011-11-08 12:31:37,2011-11-08 11:20:52.966000+01:00,183037,20000
11189,COMPLETE,O_SENT,2011-11-08 12:31:37,2011-11-08 11:20:52.966000+01:00,183037,20000
11189,COMPLETE,O_CANCELLED,2011-11-15 20:59:06,2011-11-08 11:20:52.966000+01:00,183037,20000
10880,COMPLETE,O_SELECTED,2011-11-08 11:49:32,2011-11-08 11:41:54.042000+01:00,183040,40000
10880,COMPLETE,O_CREATED,2011-11-08 11:49:33,2011-11-08 11:41:54.042000+01:00,183040,40000
10880,COMPLETE,O_SENT,2011-11-08 11:49:33,2011-11-08 11:41:54.042000+01:00,183040,40000
10880,COMPLETE,O_CANCELLED,2011-11-08 11:50:21,2011-11-08 11:41:54.042000+01:00,183040,40000
10880,COMPLETE,O_SELECTED,2011-11-08 11:50:21,2011-11-08 11:41:54.042000+01:00,183040,40000
10880,COMPLETE,O_CREATED,2011-11-08 11:50:23,2011-11-08 11:41:54.042000+01:00,183040,40000
10880,COMPLETE,O_SENT,2011-11-08 11:50:23,2011-11-08 11:41:54.042000+01:00,183040,40000
11122,COMPLETE,O_CANCELLED,2011-11-22 20:03:41,2011-11-08 11:41:54.042000+01:00,183040,40000
10859,COMPLETE,O_SELECTED,2011-11-08 12:55:18,2011-11-08 12:41:43.499000+01:00,183049,20000
10859,COMPLETE,O_CREATED,2011-11-08 12:55:20,2011-11-08 12:41:43.499000+01:00,183049,20000
10859,COMPLETE,O_SENT,2011-11-08 12:55:20,2011-11-08 12:41:43.499000+01:00,183049,20000
11189,COMPLETE,O_CANCELLED,2011-11-22 11:27:57,2011-11-08 12:41:43.499000+01:00,183049,20000
11119,COMPLETE,O_SELECTED,2011-11-08 17:32:08,2011-11-08 12:43:05.779000+01:00,183052,25000
11119,COMPLETE,O_CREATED,2011-11-08 17:32:09,2011-11-08 12:43:05.779000+01:00,183052,25000
11119,COMPLETE,O_SENT,2011-11-08 17:32:09,2011-11-08 12:43:05.779000+01:00,183052,25000
11049,COMPLETE,O_SENT_BACK,2011-11-17 09:40:56,2011-11-08 12:43:05.779000+01:00,183052,25000
10932,COMPLETE,O_DECLINED,2011-11-18 14:44:11,2011-11-08 12:43:05.779000+01:00,183052,25000
11181,COMPLETE,O_SELECTED,2011-11-08 18:07:40,2011-11-08 13:10:03.811000+01:00,183064,10000
11181,COMPLETE,O_CREATED,2011-11-08 18:07:41,2011-11-08 13:10:03.811000+01:00,183064,10000
11181,COMPLETE,O_SENT,2011-11-08 18:07:41,2011-11-08 13:10:03.811000+01:00,183064,10000
11029,COMPLETE,O_SENT_BACK,2011-11-18 13:03:23,2011-11-08 13:10:03.811000+01:00,183064,10000
11000,COMPLETE,O_CANCELLED,2011-11-26 10:22:54,2011-11-08 13:10:03.811000+01:00,183064,10000
10861,COMPLETE,O_SELECTED,2011-11-09 11:42:31,2011-11-08 13:53:02.302000+01:00,183085,14000
10861,COMPLETE,O_CREATED,2011-11-09 11:42:33,2011-11-08 13:53:02.302000+01:00,183085,14000
10861,COMPLETE,O_SENT,2011-11-09 11:42:33,2011-11-08 13:53:02.302000+01:00,183085,14000
11201,COMPLETE,O_CANCELLED,2011-12-09 18:03:57,2011-11-08 13:53:02.302000+01:00,183085,14000
11201,COMPLETE,O_SELECTED,2011-12-09 18:03:57,2011-11-08 13:53:02.302000+01:00,183085,14000
11201,COMPLETE,O_CREATED,2011-12-09 18:03:59,2011-11-08 13:53:02.302000+01:00,183085,14000
11201,COMPLETE,O_SENT,2011-12-09 18:03:59,2011-11-08 13:53:02.302000+01:00,183085,14000
10899,COMPLETE,O_SENT_BACK,2011-12-21 10:09:51,2011-11-08 13:53:02.302000+01:00,183085,14000
10809,COMPLETE,O_DECLINED,2011-12-22 13:07:59,2011-11-08 13:53:02.302000+01:00,183085,14000
10889,COMPLETE,O_SELECTED,2011-11-08 14:02:11,2011-11-08 13:56:32.619000+01:00,183088,29500
10889,COMPLETE,O_CREATED,2011-11-08 14:02:12,2011-11-08 13:56:32.619000+01:00,183088,29500
10889,COMPLETE,O_SENT,2011-11-08 14:02:12,2011-11-08 13:56:32.619000+01:00,183088,29500
10789,COMPLETE,O_SENT_BACK,2011-11-11 11:00:49,2011-11-08 13:56:32.619000+01:00,183088,29500
10138,COMPLETE,O_ACCEPTED,2011-11-15 12:24:39,2011-11-08 13:56:32.619000+01:00,183088,29500
11169,COMPLETE,O_SELECTED,2011-11-08 14:48:41,2011-11-08 14:38:35.723000+01:00,183094,5000
11169,COMPLETE,O_CREATED,2011-11-08 14:48:42,2011-11-08 14:38:35.723000+01:00,183094,5000
11169,COMPLETE,O_SENT,2011-11-08 14:48:42,2011-11-08 14:38:35.723000+01:00,183094,5000
11259,COMPLETE,O_SENT_BACK,2011-11-23 10:07:44,2011-11-08 14:38:35.723000+01:00,183094,5000
10609,COMPLETE,O_ACCEPTED,2011-12-02 14:04:49,2011-11-08 14:38:35.723000+01:00,183094,5000
