org:group,resource country,organization country,org:resource,organization involved,role,event,impact,product,lifecycle:transition,completeTime,case,oranization country
Org line B,INDIA,in,Rijin,G230 2nd,E_10,Accepted,Medium,PROD424,In Progress,2011-06-30 10:22:26,1-404736991,
Org line B,INDIA,in,Rijin,G230 2nd,E_10,Accepted,Medium,PROD424,Wait,2011-07-01 17:08:45,1-404736991,
Org line B,INDIA,in,Rijin,G230 2nd,E_10,Accepted,Medium,PROD424,In Progress,2012-02-29 18:04:06,1-404736991,
Org line B,INDIA,in,Rijin,G230 2nd,E_10,Completed,Medium,PROD424,Closed,2012-02-29 18:07:28,1-404736991,
Org line A2,Sweden,se,Carin,G349 3rd,A2_3,Accepted,Low,PROD93,In Progress,2010-09-28 16:22:31,1-405112616,
Org line A2,Sweden,se,Carin,G349 3rd,A2_3,Accepted,Low,PROD93,Assigned,2010-09-28 16:26:58,1-405112616,
Org line A2,Sweden,se,Lennart,G349 3rd,A2_3,Accepted,Low,PROD93,Assigned,2011-12-11 20:57:51,1-405112616,
Org line A2,Sweden,se,Ann,G349 3rd,A2_3,Accepted,Low,PROD93,In Progress,2012-03-30 14:42:05,1-405112616,
Org line A2,Sweden,se,Ann,G349 3rd,A2_3,Accepted,Low,PROD93,Wait,2012-03-30 14:42:14,1-405112616,
Org line A2,Sweden,se,Ann,G349 3rd,A2_3,Completed,Low,PROD93,Closed,2012-05-28 10:33:05,1-405112616,
Org line C,Sweden,se,Åsa,G141 3rd,C_6,Accepted,Medium,PROD734,In Progress,2010-09-29 09:16:42,1-405248961,
Org line C,Sweden,se,Åsa,G141 3rd,C_6,Queued,Medium,PROD734,Awaiting Assignment,2010-09-29 09:22:50,1-405248961,
Org line C,Sweden,se,Mattias,G141 3rd,C_6,Accepted,Medium,PROD734,In Progress,2010-09-29 14:14:49,1-405248961,
Org line C,Sweden,se,Per,G141 3rd,C_6,Accepted,Medium,PROD734,Assigned,2011-05-17 13:16:13,1-405248961,
Org line C,Sweden,se,Johan,G141 3rd,C_6,Accepted,Medium,PROD734,Assigned,2011-07-04 13:08:32,1-405248961,
Org line C,Sweden,se,Jonny,G141 3rd,C_6,Accepted,Medium,PROD734,In Progress,2011-09-12 11:07:06,1-405248961,
Org line C,Sweden,se,Erik,G141 3rd,C_6,Accepted,Medium,PROD734,Assigned,2011-12-27 09:23:07,1-405248961,
Org line C,Sweden,se,Erik,G141 3rd,C_6,Accepted,Medium,PROD734,Wait,2011-12-27 09:41:53,1-405248961,
Org line C,Sweden,se,Erik,G141 3rd,C_6,Completed,Medium,PROD734,Closed,2012-02-17 16:53:41,1-405248961,
Org line A2,Sweden,se,Anette,U5 2nd,A2_3,Accepted,High,PROD831,In Progress,2010-10-01 13:18:17,1-406010922,
Org line A2,Sweden,se,Anette,U5 2nd,A2_3,Accepted,High,PROD831,Assigned,2011-11-28 16:18:58,1-406010922,
Org line A2,Sweden,se,Stefan,U5 2nd,A2_3,Accepted,High,PROD831,In Progress,2012-02-06 15:12:33,1-406010922,
Org line A2,Sweden,se,Valter,U5 2nd,A2_3,Accepted,High,PROD831,Assigned,2012-02-06 15:17:07,1-406010922,
Org line A2,Sweden,se,Agneta,U6 2nd,A2_3,Queued,High,PROD831,Awaiting Assignment,2012-04-25 13:19:22,1-406010922,
Org line A2,Sweden,se,Valter,U6 2nd,A2_3,Accepted,High,PROD831,Assigned,2012-04-25 13:32:24,1-406010922,
Org line A2,Sweden,se,Valter,U6 2nd,A2_3,Accepted,High,PROD831,In Progress,2012-05-15 13:34:52,1-406010922,
Org line A2,Sweden,se,Valter,U6 2nd,A2_3,Completed,High,PROD831,Closed,2012-05-15 13:34:53,1-406010922,
Org line C,Sweden,se,Peter,G250 3rd,C_6,Accepted,Medium,PROD660,In Progress,2010-10-01 14:31:57,1-406066421,
Org line C,Sweden,se,Peter,G250 3rd,C_6,Queued,Medium,PROD660,Awaiting Assignment,2010-10-01 14:46:40,1-406066421,
Org line C,Sweden,se,Peter,G250 3rd,C_6,Accepted,Medium,PROD660,In Progress,2010-10-01 15:12:48,1-406066421,
Org line C,Sweden,se,Peter,G250 3rd,C_6,Accepted,Medium,PROD660,Wait,2010-10-26 10:58:39,1-406066421,
Org line C,Sweden,se,Stefan,G250 3rd,C_6,Accepted,Medium,PROD660,Assigned,2010-11-30 10:34:09,1-406066421,
Org line C,Sweden,se,Peter,G250 3rd,C_6,Accepted,Medium,PROD660,In Progress,2011-02-28 09:56:55,1-406066421,
Org line C,Sweden,se,Peter,G250 3rd,C_6,Accepted,Medium,PROD660,Wait,2011-04-04 15:36:41,1-406066421,
Org line C,Sweden,se,Kenneth,G250 3rd,C_6,Accepted,Medium,PROD660,In Progress,2011-06-17 11:16:19,1-406066421,
Org line C,Sweden,se,Kenneth,G250 3rd,C_6,Completed,Medium,PROD660,Closed,2012-01-04 12:33:27,1-406066421,
Org line A2,Sweden,se,Daniel,M3 2nd,A2_3,Accepted,Major,PROD655,In Progress,2010-10-05 14:39:09,1-406852699,
Org line A2,Sweden,se,Daniel,M3 2nd,A2_3,Accepted,Major,PROD655,In Progress,2012-04-11 16:41:01,1-406852699,
Org line A2,Sweden,se,Daniel,M3 2nd,A2_3,Completed,Major,PROD655,Closed,2012-04-11 16:41:18,1-406852699,
Org line A2,Sweden,se,Lars,G61 3rd,A2_4,Accepted,Medium,PROD194,In Progress,2010-10-05 15:08:44,1-406875315,
Org line A2,Sweden,se,Lars,G61 3rd,A2_4,Accepted,Medium,PROD194,Wait,2011-10-26 08:16:46,1-406875315,
Org line A2,Sweden,se,Lars,G61 3rd,A2_4,Queued,Medium,PROD194,Awaiting Assignment,2012-01-18 13:01:17,1-406875315,
Org line A2,Sweden,se,Lars,G60 2nd,A2_4,Accepted,Medium,PROD194,In Progress,2012-02-15 16:46:11,1-406875315,
Org line A2,Sweden,se,Lars,G60 2nd,A2_4,Accepted,Medium,PROD194,Wait,2012-02-15 16:50:19,1-406875315,
Org line A2,Sweden,se,Lars,G60 2nd,A2_4,Completed,Medium,PROD194,Closed,2012-02-23 16:25:26,1-406875315,
Org line C,USA,us,Michael,G88 2nd,E_4,Accepted,Medium,PROD793,In Progress,2010-10-07 15:39:55,1-407517548,
Org line C,USA,us,Michael,G88 2nd,E_4,Accepted,Medium,PROD793,In Progress,2011-10-12 17:49:01,1-407517548,
Org line C,USA,us,Michael,G88 2nd,E_4,Completed,Medium,PROD793,Closed,2012-01-11 17:15:59,1-407517548,
Org line C,Sweden,se,Åsa,G141 3rd,C_6,Accepted,Medium,PROD660,In Progress,2010-10-08 10:56:03,1-407737529,
Org line C,Sweden,se,Åsa,G141 3rd,C_6,Queued,Medium,PROD660,Awaiting Assignment,2010-10-12 10:47:28,1-407737529,
Org line C,Sweden,se,Jakob,G141 3rd,C_6,Accepted,Medium,PROD660,In Progress,2010-10-12 22:45:29,1-407737529,
Org line C,Sweden,se,Johan,G141 3rd,C_6,Accepted,Medium,PROD660,Assigned,2010-10-12 22:54:36,1-407737529,
Org line C,Sweden,se,Johan,G141 3rd,C_6,Accepted,Medium,PROD660,In Progress,2011-09-15 08:50:13,1-407737529,
Org line C,Sweden,se,Mica,G141 3rd,C_6,Accepted,Medium,PROD660,Assigned,2011-12-21 12:51:20,1-407737529,
Org line C,Sweden,se,Mica,G141 3rd,C_6,Completed,Medium,PROD660,Closed,2012-03-12 13:04:33,1-407737529,
Org line G4,Sweden,se,Ing-Marie,G51 2nd,,Accepted,Medium,PROD821,In Progress,2010-10-08 17:16:15,1-407876996,
Org line G4,Sweden,se,Ing-Marie,G51 2nd,,Queued,Medium,PROD821,Awaiting Assignment,2010-10-08 17:19:28,1-407876996,
Org line G4,Sweden,se,Suresh,G51 2nd,,Accepted,Medium,PROD821,In Progress,2012-01-26 14:06:44,1-407876996,
Org line G4,Sweden,se,Suresh,G51 2nd,,Completed,Medium,PROD821,Closed,2012-01-26 14:06:48,1-407876996,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,In Progress,2010-10-13 15:25:40,1-408853759,
Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD98,Awaiting Assignment,2010-10-13 15:27:43,1-408853759,
Org line G3,Sweden,us,Kannan,G199 3rd,,Accepted,Medium,PROD98,In Progress,2010-10-13 16:07:09,1-408853759,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,Assigned,2010-10-13 16:07:14,1-408853759,
Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD98,In Progress,2012-02-04 10:50:38,1-408853759,
Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD98,Closed,2012-02-04 10:53:53,1-408853759,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,In Progress,2010-10-14 16:01:51,1-409247778,
Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment,2010-10-14 16:05:01,1-409247778,
Org line G3,Sweden,us,Kannan,G199 3rd,,Accepted,Medium,PROD97,In Progress,2010-10-15 12:48:49,1-409247778,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,Assigned,2010-10-15 12:48:57,1-409247778,
Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD97,In Progress,2012-02-04 10:54:04,1-409247778,
Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD97,Closed,2012-02-04 11:10:14,1-409247778,
Org line A2,China,cn,Carrie,M1 2nd,A2_2,Accepted,Medium,PROD753,In Progress,2010-10-14 17:44:01,1-409309026,
Org line A2,China,cn,Carrie,M1 2nd,A2_2,Accepted,Medium,PROD753,In Progress,2012-03-13 08:14:51,1-409309026,
Org line A2,China,cn,Carrie,M1 2nd,A2_2,Completed,Medium,PROD753,Closed,2012-03-13 08:16:12,1-409309026,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,In Progress,2010-10-19 15:04:28,1-410929705,
Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment,2010-10-19 15:20:45,1-410929705,
Org line G3,Sweden,us,Kannan,G199 3rd,,Accepted,Medium,PROD97,In Progress,2010-10-19 17:13:27,1-410929705,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,Assigned,2010-10-19 17:13:34,1-410929705,
Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD97,In Progress,2012-01-30 13:01:53,1-410929705,
Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD97,Closed,2012-01-30 13:02:08,1-410929705,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,In Progress,2010-10-19 18:24:16,1-411078092,
Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment,2010-10-19 18:28:44,1-411078092,
Org line G3,Sweden,us,Kannan,G199 3rd,,Accepted,Medium,PROD97,In Progress,2010-10-20 17:19:49,1-411078092,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,Assigned,2010-10-20 17:20:10,1-411078092,
Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD97,In Progress,2012-02-04 11:12:14,1-411078092,
Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD97,Closed,2012-02-04 12:30:55,1-411078092,
Org line A2,USA,us,Fredrik,G113 2nd,A2_4,Accepted,Low,PROD546,In Progress,2010-10-25 13:53:47,1-413205820,
Org line A2,USA,us,Fredrik,G113 2nd,A2_4,Accepted,Low,PROD546,In Progress,2011-10-05 23:07:51,1-413205820,
Org line A2,USA,us,Fredrik,L23 3rd,A2_4,Queued,Low,PROD546,Awaiting Assignment,2011-10-05 23:07:59,1-413205820,
Org line A2,USA,us,Fredrik,G113 2nd,A2_4,Accepted,Low,PROD546,In Progress,2011-10-06 20:05:33,1-413205820,
Org line A2,USA,us,Joakim,G113 2nd,A2_4,Accepted,Low,PROD546,Assigned,2011-12-06 21:31:33,1-413205820,
Org line A2,USA,us,Joakim,G113 2nd,A2_4,Completed,Low,PROD546,Closed,2012-01-04 13:52:57,1-413205820,
Org line A2,Sweden,us,Rune,L23 3rd,A2_4,Accepted,Medium,PROD521,In Progress,2010-10-25 15:20:49,1-413276708,
Org line A2,Sweden,us,Rune,L23 3rd,A2_4,Accepted,Medium,PROD521,Wait,2010-10-25 15:40:53,1-413276708,
Org line A2,Sweden,us,Rune,L23 3rd,A2_4,Completed,Medium,PROD521,Closed,2012-05-15 16:27:14,1-413276708,
Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,Accepted,High,PROD753,In Progress,2010-10-26 09:14:34,1-413665008,
Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,Completed,High,PROD753,Closed,2012-05-29 10:24:46,1-413665008,
Org line C,Sweden,se,Åsa,G141 3rd,C_6,Accepted,Medium,PROD660,In Progress,2010-10-29 11:39:08,1-415000020,
Org line C,Sweden,se,Åsa,G141 3rd,C_6,Queued,Medium,PROD660,Awaiting Assignment,2010-10-29 11:44:24,1-415000020,
Org line C,Sweden,se,Jonas,G141 3rd,C_6,Accepted,Medium,PROD660,In Progress,2010-11-01 08:37:07,1-415000020,
Org line C,Sweden,se,Anna,G135 2nd,E_7,Queued,Medium,PROD660,Awaiting Assignment,2010-11-01 11:00:46,1-415000020,
Org line C,Sweden,se,Anna,G135 2nd,E_7,Accepted,Medium,PROD660,In Progress,2011-09-08 11:19:39,1-415000020,
Org line C,Sweden,se,Anna,G135 2nd,E_7,Accepted,Medium,PROD660,Wait,2011-09-08 11:19:45,1-415000020,
Org line C,Sweden,se,Anna,G135 2nd,E_7,Accepted,Medium,PROD660,In Progress,2012-02-01 14:00:34,1-415000020,
Org line C,Sweden,se,Anna,G135 2nd,E_7,Completed,Medium,PROD660,Closed,2012-02-01 14:00:54,1-415000020,
Org line G4,Sweden,se,Viktoria,S30 2nd,,Accepted,Medium,PROD412,In Progress,2010-11-03 08:04:02,1-415822336,
Org line G4,Sweden,se,Viktoria,S30 2nd,,Accepted,Medium,PROD412,Wait,2010-11-03 09:52:09,1-415822336,
Org line G4,Sweden,se,Viktoria,S30 2nd,,Queued,Medium,PROD412,Awaiting Assignment,2010-11-24 13:41:08,1-415822336,
Org line A2,Sweden,se,Michael,S21 2nd,A2_3,Accepted,Medium,PROD412,In Progress,2010-11-24 13:50:59,1-415822336,
Org line A2,Sweden,se,Michael,S21 2nd,A2_3,Accepted,Medium,PROD412,Wait,2010-11-24 13:51:02,1-415822336,
Org line G4,Sweden,se,Viktoria,S30 2nd,,Queued,Medium,PROD412,Awaiting Assignment,2010-11-24 14:08:53,1-415822336,
Org line A2,Sweden,se,Michael,S21 2nd,A2_3,Accepted,Medium,PROD412,In Progress,2010-11-24 14:11:07,1-415822336,
Org line A2,Sweden,se,Michael,S21 2nd,A2_3,Accepted,Medium,PROD412,Wait,2010-11-24 14:11:10,1-415822336,
Org line G4,Sweden,se,Viktoria,S30 2nd,,Queued,Medium,PROD412,Awaiting Assignment,2010-11-25 14:37:13,1-415822336,
Org line G4,Sweden,se,Viktoria,S30 2nd,,Accepted,Medium,PROD412,In Progress,2010-11-25 14:38:42,1-415822336,
Org line G4,Sweden,se,Viktoria,S30 2nd,,Accepted,Medium,PROD412,Wait,2010-11-25 14:40:20,1-415822336,
Org line G4,Sweden,se,Gustav,S30 2nd,,Accepted,Medium,PROD412,In Progress,2012-02-21 15:15:29,1-415822336,
Org line G4,Sweden,se,Gustav,S30 2nd,,Completed,Medium,PROD412,Closed,2012-02-21 15:15:31,1-415822336,
Org line C,Sweden,se,Edo,G334 2nd,E_6,Accepted,High,PROD101,In Progress,2010-11-02 13:25:54,1-415946366,
Org line C,Sweden,se,Edo,G334 2nd,E_6,Accepted,High,PROD101,Assigned,2010-11-02 13:26:39,1-415946366,
Org line C,Sweden,se,Henrik,G334 2nd,E_6,Accepted,High,PROD101,In Progress,2012-02-17 15:42:14,1-415946366,
Org line C,Sweden,se,Henrik,G334 2nd,E_6,Completed,High,PROD101,Closed,2012-02-17 15:42:16,1-415946366,
Org line V2,Sweden,se,Jonas,T4 2nd,,Accepted,Medium,PROD63,In Progress,2010-11-03 11:05:57,1-416247009,
Org line V2,Sweden,se,Jonas,T4 2nd,,Accepted,Medium,PROD63,Wait,2011-03-01 14:29:00,1-416247009,
Org line V2,Sweden,se,Jonas,T4 2nd,,Accepted,Medium,PROD63,In Progress,2011-09-30 12:08:50,1-416247009,
Org line V2,Sweden,se,Jonas,T4 2nd,,Completed,Medium,PROD63,Closed,2012-03-19 12:14:32,1-416247009,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,In Progress,2010-11-08 11:27:05,1-417868043,
Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD98,Awaiting Assignment,2010-11-08 11:30:20,1-417868043,
Org line G3,Sweden,us,Kannan,G199 3rd,,Accepted,Medium,PROD98,In Progress,2010-11-08 11:55:05,1-417868043,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,Assigned,2010-11-08 11:55:14,1-417868043,
Org line G3,Sweden,us,Santhosh,G199 3rd,,Accepted,Medium,PROD98,In Progress,2010-11-11 15:18:11,1-417868043,
Org line G3,Sweden,us,Santhosh,G199 3rd,,Accepted,Medium,PROD98,In Progress,2010-11-11 15:20:41,1-417868043,
Org line A2,Sweden,us,Niklas,G21 2nd,A2_2,Queued,Medium,PROD98,Awaiting Assignment,2010-11-11 15:20:54,1-417868043,
Org line A2,Sweden,us,Y,G21 2nd,A2_2,Accepted,Medium,PROD98,Assigned,2010-11-11 15:21:28,1-417868043,
Org line A2,Sweden,us,Y,G21 2nd,A2_2,Accepted,Medium,PROD98,In Progress,2010-11-16 08:54:16,1-417868043,
Org line A2,Sweden,us,Y,G21 2nd,A2_2,Accepted,Medium,PROD98,Wait,2010-11-16 09:00:17,1-417868043,
Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD98,Awaiting Assignment,2011-02-09 11:54:19,1-417868043,
Org line A2,Sweden,us,Padmanabha,G21 2nd,A2_2,Accepted,Medium,PROD98,In Progress,2011-02-16 11:45:37,1-417868043,
Org line A2,Sweden,us,Hannes,G21 2nd,A2_2,Queued,Medium,PROD98,Awaiting Assignment,2011-02-16 11:45:45,1-417868043,
Org line A2,Sweden,us,Y,G21 2nd,A2_2,Accepted,Medium,PROD98,Assigned,2011-02-16 11:46:16,1-417868043,
Org line G3,Sweden,us,Padmanabha,G199 3rd,,Accepted,Medium,PROD98,In Progress,2011-02-16 11:54:51,1-417868043,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,Assigned,2011-02-16 11:55:10,1-417868043,
Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD98,In Progress,2012-01-30 13:05:37,1-417868043,
Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD98,Closed,2012-01-30 13:06:01,1-417868043,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,In Progress,2010-11-09 07:48:53,1-418122119,
Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD98,Awaiting Assignment,2010-11-09 07:51:35,1-418122119,
Org line G3,Sweden,us,Kannan,G199 3rd,,Accepted,Medium,PROD98,In Progress,2010-11-09 09:48:16,1-418122119,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,Assigned,2010-11-09 09:48:31,1-418122119,
Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD98,In Progress,2012-02-04 12:31:11,1-418122119,
Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD98,Closed,2012-02-04 12:32:21,1-418122119,
Org line G4,Sweden,se,Gustav,S30 2nd,,Accepted,Medium,PROD412,In Progress,2010-11-10 10:48:43,1-418890453,
Org line G4,Sweden,se,Gustav,S30 2nd,,Completed,Medium,PROD412,Closed,2010-12-29 10:30:03,1-418890453,
Org line G4,Sweden,se,Gustav,S30 2nd,,Accepted,Medium,PROD412,In Progress,2010-12-29 10:37:12,1-418890453,
Org line G4,Sweden,se,Gustav,S30 2nd,,Accepted,Medium,PROD412,In Progress,2012-02-21 15:25:02,1-418890453,
Org line G4,Sweden,se,Gustav,S30 2nd,,Completed,Medium,PROD412,Closed,2012-02-21 15:25:20,1-418890453,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,In Progress,2010-11-11 06:01:36,1-419236954,
Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD98,Awaiting Assignment,2010-11-11 06:04:54,1-419236954,
Org line G3,Sweden,us,Santhosh,G199 3rd,,Accepted,Medium,PROD98,In Progress,2010-11-11 11:08:22,1-419236954,
Org line G3,Sweden,us,Santhosh,G199 3rd,,Accepted,Medium,PROD98,Wait,2010-11-11 11:28:52,1-419236954,
Org line G3,Sweden,us,Kannan,G199 3rd,,Accepted,Medium,PROD98,In Progress,2010-11-11 11:37:00,1-419236954,
Org line G3,Sweden,us,Kannan,G199 3rd,,Accepted,Medium,PROD98,Assigned,2010-11-11 11:37:15,1-419236954,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,Assigned,2010-11-11 14:37:07,1-419236954,
Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD98,In Progress,2012-02-04 12:32:39,1-419236954,
Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD98,Closed,2012-02-04 12:36:16,1-419236954,
Org line G4,Sweden,se,Suresh,G51 2nd,,Accepted,Low,PROD54,In Progress,2010-11-12 08:55:20,1-419614582,
Org line G4,Sweden,se,Suresh,G51 2nd,,Accepted,Low,PROD54,In Progress,2012-01-26 14:13:48,1-419614582,
Org line G4,Sweden,se,Suresh,G51 2nd,,Completed,Low,PROD54,Closed,2012-01-26 14:13:50,1-419614582,
Org line G4,Sweden,se,Veeraraghavendra,G51 2nd,,Accepted,Medium,PROD405,Assigned,2010-11-12 14:05:33,1-419783741,
Org line G4,INDIA,se,Vipin,G51 2nd,,Accepted,Medium,PROD405,In Progress,2012-02-01 13:16:41,1-419783741,
Org line G4,INDIA,se,Vipin,G51 2nd,,Completed,Medium,PROD405,Closed,2012-02-01 13:17:55,1-419783741,
Org line G4,Sweden,se,Veeraraghavendra,G51 2nd,,Accepted,Medium,PROD405,Assigned,2010-11-12 14:09:24,1-419783822,
Org line G4,INDIA,se,Vipin,G51 2nd,,Accepted,Medium,PROD405,In Progress,2012-02-01 13:18:38,1-419783822,
Org line G4,INDIA,se,Vipin,G51 2nd,,Completed,Medium,PROD405,Closed,2012-02-01 13:19:29,1-419783822,
Org line A2,China,cn,Carrie,M1 2nd,A2_2,Accepted,Medium,PROD753,In Progress,2010-11-19 15:29:24,1-422390390,
Org line A2,China,cn,Carrie,M1 2nd,A2_2,Accepted,Medium,PROD753,In Progress,2012-03-13 09:57:01,1-422390390,
Org line A2,China,cn,Carrie,M1 2nd,A2_2,Completed,Medium,PROD753,Closed,2012-03-13 09:58:33,1-422390390,
Org line G4,Sweden,se,Viktoria,S30 2nd,,Accepted,Medium,PROD412,In Progress,2010-11-19 18:20:40,1-422418092,
Org line G4,Sweden,se,Viktoria,S30 2nd,,Queued,Medium,PROD412,Awaiting Assignment,2010-11-19 18:25:24,1-422418092,
Org line G4,Sweden,se,Gustav,S30 2nd,,Accepted,Medium,PROD412,In Progress,2012-02-06 12:47:02,1-422418092,
Org line G4,Sweden,se,David,S30 2nd,,Accepted,Medium,PROD412,Assigned,2012-02-06 12:47:29,1-422418092,
Org line G4,Sweden,se,Gustav,S30 2nd,,Accepted,Medium,PROD412,In Progress,2012-02-06 12:47:52,1-422418092,
Org line G4,Sweden,se,David,S30 2nd,,Accepted,Medium,PROD412,Assigned,2012-02-06 12:48:30,1-422418092,
Org line G4,Sweden,se,Gustav,S30 2nd,,Accepted,Medium,PROD412,In Progress,2012-03-06 15:07:15,1-422418092,
Org line G4,Sweden,se,Gustav,S30 2nd,,Completed,Medium,PROD412,Closed,2012-03-06 15:07:20,1-422418092,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,In Progress,2010-11-22 14:20:07,1-422877530,
Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD98,Awaiting Assignment,2010-11-22 14:23:19,1-422877530,
Org line G3,Sweden,us,Santhosh,G199 3rd,,Accepted,Medium,PROD98,In Progress,2010-11-22 14:25:19,1-422877530,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,Assigned,2010-11-22 14:27:37,1-422877530,
Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD98,In Progress,2012-02-04 13:13:58,1-422877530,
Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD98,Closed,2012-02-04 13:20:09,1-422877530,
Org line C,Sweden,se,Per,G37 2nd,,Accepted,Medium,PROD415,In Progress,2010-11-24 09:02:16,1-423484126,
Org line C,Sweden,se,Per,G37 2nd,,Completed,Medium,PROD415,Closed,2012-02-29 11:56:20,1-423484126,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,In Progress,2010-11-24 10:01:08,1-423648343,
Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment,2010-11-24 10:14:44,1-423648343,
Org line G3,Sweden,us,Santhosh,G199 3rd,,Accepted,Medium,PROD97,In Progress,2010-11-24 12:45:45,1-423648343,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,Assigned,2010-11-24 12:47:40,1-423648343,
Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD97,In Progress,2012-01-04 16:51:02,1-423648343,
Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD97,Closed,2012-01-04 16:51:12,1-423648343,
Org line G4,Sweden,se,Helene,S30 2nd,,Accepted,Medium,PROD409,In Progress,2010-11-24 11:46:46,1-423724447,
Org line G4,Sweden,se,Helene,S30 2nd,,Completed,Medium,PROD409,Closed,2012-01-16 15:16:01,1-423724447,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,In Progress,2010-11-24 12:31:32,1-423751353,
Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment,2010-11-24 12:34:29,1-423751353,
Org line G3,Sweden,us,Santhosh,G199 3rd,,Accepted,Medium,PROD97,In Progress,2010-11-24 12:38:49,1-423751353,
Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,Assigned,2010-11-24 12:42:34,1-423751353,
Org line A2,Sweden,us,Hannes,G21 2nd,A2_2,Queued,Medium,PROD97,Awaiting Assignment,2011-04-11 18:26:27,1-423751353,
Org line A2,Sweden,us,Y,G21 2nd,A2_2,Accepted,Medium,PROD97,Assigned,2011-04-11 18:26:46,1-423751353,
Org line A2,Sweden,us,Y,G21 2nd,A2_2,Accepted,Medium,PROD97,In Progress,2011-04-18 15:00:15,1-423751353,
Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment,2011-04-18 15:01:38,1-423751353,
Org line G3,Sweden,us,Padmanabha,G199 3rd,,Accepted,Medium,PROD97,In Progress,2011-04-18 17:04:51,1-423751353,
